START
-0.01, 1715132, -0.00, 23.68, -0.00, 1729932, 0, 1705968, 122
-0.01, 1732012, -0.00, 23.68, -0.00, 1738652, 0, 1731492, 115
-0.01, 1740684, -0.00, 23.68, -0.00, 1747292, 0, 1731492, 116
-0.00, 1749324, -0.00, 23.68, -0.00, 1755932, 0, 1731492, 116
-0.00, 1749324, -0.00, 23.68, -0.00, 1764140, 0, 1757496, 122
-0.00, 1766172, -0.00, 23.68, -0.00, 1772780, 0, 1757496, 116
-0.00, 1774828, -0.00, 23.65, -0.00, 1781444, 0, 1757496, 115
-0.00, 1783524, -0.00, 23.68, -0.00, 1790124, 0, 1783008, 115
-0.00, 1783524, -0.00, 23.68, -0.00, 1798332, 0, 1783008, 122
-0.01, 1800368, -0.00, 23.68, -0.00, 1806980, 0, 1783008, 116
-0.01, 1809060, -0.00, 23.68, -0.00, 1815676, 0, 1808544, 115
-0.01, 1809060, -0.00, 23.68, -0.00, 1823852, 0, 1808544, 122
-0.00, 1825884, -0.00, 23.68, -0.00, 1832492, 0, 1808544, 116
-0.00, 1834572, -0.00, 23.68, -0.00, 1841176, 0, 1834056, 115
-0.00, 1843212, -0.00, 23.68, -0.00, 1849812, 0, 1834056, 116
-0.00, 1843212, -0.00, 23.68, -0.00, 1858012, 0, 1834056, 122
-0.00, 1860092, -0.00, 23.68, -0.00, 1866704, 0, 1859576, 115
-0.00, 1868740, -0.00, 23.68, -0.00, 1875340, 0, 1859576, 116
-0.00, 1868740, -0.00, 23.68, -0.00, 1883524, 0, 1859576, 122
-0.00, 1885608, -0.00, 23.68, -0.00, 1892212, 0, 1885084, 115
-0.00, 1894244, -0.00, 23.68, -0.00, 1900852, 0, 1885084, 116
-0.00, 1902884, -0.00, 23.68, -0.00, 1909500, 0, 1885084, 116
-0.00, 1902884, -0.00, 23.68, -0.00, 1917732, 0, 1911068, 122
-0.00, 1919764, -0.00, 23.68, -0.00, 1926372, 0, 1911068, 116
-0.00, 1928408, -0.00, 23.68, -0.00, 1935020, 0, 1911068, 116
-0.01, 1937116, -0.00, 23.68, -0.00, 1943724, 0, 1936600, 115
-0.01, 1937116, -0.00, 23.68, -0.00, 1951908, 0, 1936600, 122
-0.00, 1953944, -0.00, 23.68, -0.00, 1960556, 0, 1936600, 116
-0.00, 1962640, -0.00, 23.68, -0.00, 1969252, 0, 1962120, 115
-0.00, 1962640, -0.00, 23.68, -0.00, 1977428, 0, 1962120, 122
-0.00, 1979460, -0.00, 23.68, -0.00, 1986068, 0, 1962120, 116
-0.00, 1988148, -0.00, 23.68, -0.00, 1994784, 0, 1987632, 115
-0.00, 1996836, -0.00, 23.68, -0.00, 2003436, 0, 1987632, 116
-0.00, 1996836, -0.00, 23.68, -0.00, 2011620, 0, 1987632, 122
-0.01, 2013700, -0.00, 23.68, -0.00, 2020328, 0, 2013188, 115
-0.01, 2022364, -0.00, 23.68, -0.00, 2028972, 0, 2013188, 116
-0.01, 2022364, -0.00, 23.68, -0.00, 2037132, 0, 2013188, 123
-0.01, 2039212, -0.00, 23.68, -0.00, 2045812, 0, 2038692, 115
-0.01, 2047844, -0.00, 23.68, -0.00, 2054452, 0, 2038692, 116
-0.00, 2056516, -0.00, 23.68, -0.00, 2063116, 0, 2038692, 115
-0.00, 2056516, -0.00, 23.68, -0.00, 2071340, 0, 2064684, 122
-0.00, 2073372, -0.00, 23.68, -0.00, 2079996, 0, 2064684, 116
-0.00, 2082028, -0.00, 23.68, -0.00, 2088628, 0, 2064684, 116
-0.00, 2082028, -0.00, 23.68, -0.00, 2096852, 0, 2090192, 122
-0.00, 2098884, -0.00, 23.68, -0.00, 2105484, 0, 2090192, 116
-0.00, 2107516, -0.00, 23.65, -0.00, 2114148, 0, 2090192, 115
-0.01, 2116260, -0.00, 23.68, -0.00, 2122860, 0, 2115752, 115
-0.01, 2116260, -0.00, 23.68, -0.00, 2130992, 0, 2115752, 123
-0.00, 2133028, -0.00, 23.68, -0.00, 2139668, 0, 2115752, 115
-0.01, 2141748, -0.00, 23.68, -0.00, 2148360, 0, 2141232, 115
-0.00, 2150396, -0.00, 23.68, -0.00, 2157004, 0, 2141232, 116
-0.00, 2150396, -0.00, 23.68, -0.00, 2165188, 0, 2141232, 122
-0.00, 2167268, -0.00, 23.68, -0.00, 2173880, 0, 2166756, 115
-0.00, 2175948, -0.00, 23.68, -0.00, 2182572, 0, 2166756, 115
-0.00, 2175948, -0.00, 23.68, -0.00, 2190732, 0, 2166756, 123
-0.00, 2192812, -0.00, 23.68, -0.00, 2199412, 0, 2192292, 115
-0.00, 2201444, -0.00, 23.68, -0.00, 2208052, 0, 2192292, 116
-0.00, 2210084, -0.00, 23.68, -0.00, 2216684, 0, 2192292, 116
-0.00, 2210084, -0.00, 23.68, -0.00, 2224892, 0, 2218248, 122
-0.00, 2226924, -0.00, 23.68, -0.00, 2233540, 0, 2218248, 116
-0.01, 2235588, -0.00, 23.68, -0.00, 2242220, 0, 2218248, 115
-0.01, 2235588, -0.00, 23.68, -0.00, 2250420, 0, 2243784, 122
-0.01, 2252452, -0.00, 23.68, -0.00, 2259076, 0, 2243784, 116
-0.00, 2261108, -0.00, 23.68, -0.00, 2267700, 0, 2243784, 116
-0.00, 2269780, -0.00, 23.68, -0.00, 2276368, 0, 2269264, 115
-0.00, 2269780, -0.00, 23.68, -0.00, 2284520, 0, 2269264, 123
-0.00, 2286556, -0.00, 23.68, -0.00, 2293156, 0, 2269264, 116
-0.00, 2295252, -0.00, 23.68, -0.00, 2301880, 0, 2294744, 115
-0.00, 2303912, -0.00, 23.68, -0.00, 2310516, 0, 2294744, 116
-0.00, 2303912, -0.00, 23.68, -0.00, 2318692, 0, 2294744, 122
-0.01, 2320772, -0.00, 23.68, -0.00, 2327380, 0, 2320252, 115
-0.00, 2329412, -0.00, 23.68, -0.00, 2336028, 0, 2320252, 116
-0.00, 2329412, -0.00, 23.68, -0.00, 2344228, 0, 2320252, 122
-0.00, 2346308, -0.00, 23.68, -0.00, 2352916, 0, 2345788, 115
-0.01, 2354964, -0.00, 23.68, -0.00, 2361588, 0, 2345788, 115
-0.01, 2363620, -0.00, 23.68, -0.00, 2370228, 0, 2345788, 116
-0.01, 2363620, -0.00, 23.68, -0.00, 2378436, 0, 2371792, 122
-0.01, 2380468, -0.00, 23.68, -0.00, 2387084, 0, 2371792, 116
-0.00, 2389120, -0.00, 23.68, -0.00, 2395764, 0, 2371792, 115
-0.00, 2389120, -0.00, 23.68, -0.00, 2403996, 0, 2397328, 122
-0.01, 2406028, -0.00, 23.68, -0.00, 2412628, 0, 2397328, 116
-0.01, 2414660, -0.00, 23.68, -0.00, 2421268, 0, 2397328, 116
-0.01, 2423348, -0.00, 23.68, -0.00, 2429968, 0, 2422836, 115
-0.01, 2423348, -0.00, 23.68, -0.00, 2438152, 0, 2422836, 122
-0.01, 2440192, -0.00, 23.68, -0.00, 2446804, 0, 2422836, 116
-0.00, 2448884, -0.00, 23.68, -0.00, 2455520, 0, 2448368, 115
-0.00, 2457572, -0.00, 23.68, -0.00, 2464172, 0, 2448368, 116
-0.00, 2457572, -0.00, 23.68, -0.00, 2472340, 0, 2448368, 122
0.00, 2474420, -0.00, 23.65, -0.00, 2481052, 0, 2473896, 115
-0.00, 2483072, -0.00, 23.68, -0.00, 2489668, 0, 2473896, 116
-0.00, 2483072, -0.00, 23.68, -0.00, 2497844, 0, 2473896, 122
-0.00, 2499924, -0.00, 23.68, -0.00, 2506540, 0, 2499404, 115
-0.01, 2508572, -0.00, 23.68, -0.00, 2515196, 0, 2499404, 116
-0.01, 2517244, -0.00, 23.68, -0.00, 2523844, 0, 2499404, 116
-0.01, 2517244, -0.00, 23.65, -0.00, 2532068, 0, 2525412, 122
-0.01, 2534100, -0.00, 23.65, -0.00, 2540716, 0, 2525412, 116
-0.00, 2542748, -0.00, 23.68, -0.00, 2549348, 0, 2525412, 116
-0.00, 2542748, -0.00, 23.68, -0.00, 2557548, 0, 2550912, 122
-0.00, 2559580, -0.00, 23.68, -0.00, 2566168, 0, 2550912, 116
-0.00, 2568204, -0.00, 23.68, -0.00, 2574820, 0, 2550912, 116
-0.00, 2576916, -0.00, 23.68, -0.00, 2583504, 0, 2576400, 115
-0.00, 2576916, -0.00, 23.68, -0.00, 2591688, 0, 2576400, 122
-0.01, 2593724, -0.00, 23.68, -0.00, 2600332, 0, 2576400, 116
-0.01, 2602412, -0.00, 23.68, -0.00, 2609012, 0, 2601892, 115
-0.01, 2602412, -0.00, 23.68, -0.00, 2617204, 0, 2601892, 122
-0.01, 2619236, -0.00, 23.68, -0.00, 2625844, 0, 2601892, 116
-0.01, 2627924, -0.00, 23.65, -0.00, 2634532, 0, 2627404, 115
-0.01, 2636596, -0.00, 23.68, -0.00, 2643212, 0, 2627404, 115
-0.01, 2636596, -0.00, 23.68, -0.00, 2651372, 0, 2627404, 123
-0.00, 2653452, -0.00, 23.68, -0.00, 2660100, 0, 2652932, 115
-0.00, 2662132, -0.00, 23.68, -0.00, 2668748, 0, 2652932, 116
-0.00, 2670780, -0.00, 23.68, -0.00, 2677388, 0, 2652932, 116
-0.00, 2670780, -0.00, 23.68, -0.00, 2685580, 0, 2678952, 122
-0.00, 2687612, -0.00, 23.68, -0.00, 2694216, 0, 2678952, 116
-0.00, 2696280, -0.00, 23.68, -0.00, 2702916, 0, 2678952, 115
-0.00, 2696280, -0.00, 23.68, -0.00, 2711116, 0, 2704480, 122
-0.01, 2713148, -0.00, 23.68, -0.00, 2719768, 0, 2704480, 116
-0.01, 2721804, -0.00, 23.68, -0.00, 2728396, 0, 2704480, 116
-0.01, 2730476, -0.00, 23.68, -0.00, 2737080, 0, 2729960, 115
-0.01, 2730476, -0.00, 23.68, -0.00, 2745252, 0, 2729960, 122
-0.00, 2747284, -0.00, 23.68, -0.00, 2753900, 0, 2729960, 116
-0.00, 2756012, -0.00, 23.68, -0.00, 2762636, 0, 2755476, 114
-0.00, 2756012, -0.00, 23.68, -0.00, 2770772, 0, 2755476, 123
-0.00, 2772804, -0.00, 23.68, -0.00, 2779444, 0, 2755476, 115
-0.00, 2781524, -0.00, 23.68, -0.00, 2788116, 0, 2781004, 115
-0.01, 2790152, -0.00, 23.68, -0.00, 2796788, 0, 2781004, 115
-0.01, 2790152, -0.00, 23.68, -0.00, 2804948, 0, 2781004, 123
-0.01, 2807032, -0.00, 23.68, -0.00, 2813644, 0, 2806508, 115
-0.01, 2815692, -0.00, 23.68, -0.00, 2822316, 0, 2806508, 115
-0.01, 2824352, -0.00, 23.65, -0.00, 2830964, 0, 2806508, 116
-0.01, 2824352, -0.00, 23.68, -0.00, 2839180, 0, 2832528, 122
-0.00, 2841216, -0.00, 23.68, -0.00, 2847852, 0, 2832528, 115
-0.00, 2849884, -0.00, 23.68, -0.00, 2856540, 0, 2832528, 115
-0.00, 2849884, -0.00, 23.68, -0.00, 2864740, 0, 2858104, 122
-0.00, 2866772, -0.00, 23.68, -0.00, 2873384, 0, 2858104, 116
-0.00, 2875436, -0.00, 23.68, -0.00, 2882060, 0, 2858104, 115
-0.00, 2884140, -0.00, 23.68, -0.00, 2890744, 0, 2883624, 115
-0.00, 2884140, -0.00, 23.68, -0.00, 2898912, 0, 2883624, 122
-0.00, 2900944, -0.00, 23.68, -0.00, 2907540, 0, 2883624, 116
-0.01, 2909620, -0.00, 23.68, -0.00, 2916260, 0, 2909100, 115
-0.01, 2909620, -0.00, 23.68, -0.00, 2924428, 0, 2909100, 123
-0.01, 2926460, -0.00, 23.68, -0.00, 2933068, 0, 2909100, 116
-0.01, 2935164, -0.00, 23.68, -0.00, 2941780, 0, 2934628, 115
-0.01, 2943816, -0.00, 23.68, -0.00, 2950428, 0, 2934628, 116
-0.01, 2943816, -0.00, 23.68, -0.00, 2958644, 0, 2934628, 122
-0.00, 2960728, -0.00, 23.68, -0.00, 2967340, 0, 2960204, 115
-0.00, 2969372, -0.00, 23.68, -0.00, 2975992, 0, 2960204, 116
-0.00, 2978024, -0.00, 23.68, -0.00, 2984628, 0, 2960204, 116
-0.00, 2978024, -0.00, 23.68, -0.00, 2992820, 0, 2986192, 122
-0.00, 2994868, -0.00, 23.68, -0.00, 3001492, 0, 2986192, 115
-0.01, 3003524, -0.00, 23.68, -0.00, 3010124, 0, 2986192, 116
RESPONSE END
RESPONSE START
0, 10
-0.01, 3003524, -0.00, 23.68, -0.00, 3019284, 10, 3012600, 109
-0.01, 3021340, -0.00, 23.68, -0.00, 3027936, 10, 3012600, 116
-0.00, 3029992, -0.00, 23.68, -0.00, 3036612, 10, 3012600, 115
-0.00, 3038756, -0.00, 23.63, -0.00, 3045352, 10, 3038240, 114
-0.00, 3038756, -0.00, 23.63, -0.00, 3053560, 10, 3038240, 122
-0.00, 3055628, -0.00, 23.65, -0.00, 3062276, 10, 3038240, 115
-0.00, 3064420, 0.33, 23.65, 7.70, 3071056, 10, 3063900, 114
0.00, 3073168, 0.33, 23.65, 7.70, 3079820, 10, 3063900, 114
0.00, 3073168, 0.33, 23.65, 7.70, 3088076, 10, 3063900, 121
0.01, 3090272, 0.33, 23.65, 7.70, 3096916, 10, 3089760, 113
0.00, 3099012, 0.33, 23.65, 7.70, 3105620, 10, 3089760, 115
0.00, 3099012, 0.33, 23.65, 7.70, 3113860, 10, 3089760, 121
0.01, 3116092, 0.33, 23.65, 7.70, 3122700, 10, 3115544, 113
0.01, 3124800, 0.33, 23.65, 7.70, 3131408, 10, 3115544, 115
0.01, 3133520, 0.33, 23.65, 7.70, 3140156, 10, 3115544, 114
0.01, 3133520, 0.33, 23.65, 7.70, 3148500, 10, 3141844, 120
0.01, 3150608, 0.33, 23.68, 7.71, 3157252, 10, 3141844, 114
0.01, 3159356, 0.33, 23.65, 7.70, 3165980, 10, 3141844, 115
0.01, 3168180, -0.00, 23.65, -0.00, 3174788, 10, 3167664, 113
0.01, 3168180, -0.00, 23.65, -0.00, 3183012, 10, 3167664, 122
0.01, 3185056, -0.00, 23.65, -0.00, 3191660, 10, 3167664, 116
0.01, 3193796, -0.00, 23.65, -0.00, 3200444, 10, 3193276, 114
0.01, 3193796, -0.00, 23.65, -0.00, 3208652, 10, 3193276, 122
0.02, 3210696, 0.33, 23.68, 7.71, 3217316, 10, 3193276, 115
0.02, 3219516, -0.00, 23.65, -0.00, 3226132, 10, 3218996, 113
0.02, 3228176, -0.00, 23.65, -0.00, 3234792, 10, 3218996, 115
0.02, 3228176, -0.00, 23.65, -0.00, 3243024, 10, 3218996, 122
0.02, 3245160, 0.33, 23.65, 7.70, 3251764, 10, 3244636, 114
0.02, 3253868, 0.33, 23.65, 7.70, 3260508, 10, 3244636, 114
0.02, 3262612, 0.33, 23.65, 7.70, 3269236, 10, 3244636, 115
0.02, 3262612, 0.33, 23.68, 7.71, 3277604, 10, 3270920, 120
0.02, 3279708, 0.33, 23.65, 7.70, 3286332, 10, 3270920, 115
0.02, 3288436, 0.33, 23.65, 7.70, 3295060, 10, 3270920, 115
0.02, 3288436, -0.00, 23.65, -0.00, 3303408, 10, 3296760, 120
0.02, 3305456, 0.33, 23.65, 7.70, 3312076, 10, 3296760, 115
0.02, 3314180, -0.00, 23.65, -0.00, 3320816, 10, 3296760, 114
0.02, 3322952, -0.00, 23.65, -0.00, 3329556, 10, 3322432, 114
0.02, 3322952, -0.00, 23.65, -0.00, 3337772, 10, 3322432, 122
0.02, 3339816, 0.33, 23.65, 7.70, 3346432, 10, 3322432, 115
0.02, 3348636, 0.33, 23.65, 7.70, 3355252, 10, 3348104, 113
0.02, 3357372, -0.00, 23.65, -0.00, 3363988, 10, 3348104, 114
0.02, 3357372, -0.00, 23.65, -0.00, 3372164, 10, 3348104, 122
0.02, 3374296, -0.00, 23.65, -0.00, 3380900, 10, 3373776, 114
0.02, 3382944, 0.33, 23.65, 7.70, 3389556, 10, 3373776, 116
0.02, 3382944, 0.33, 23.68, 7.71, 3397804, 10, 3373776, 121
0.02, 3399996, -0.00, 23.65, -0.00, 3406604, 10, 3399476, 114
0.02, 3408648, -0.00, 23.65, -0.00, 3415284, 10, 3399476, 115
0.02, 3417344, -0.00, 23.65, -0.00, 3423972, 10, 3399476, 115
0.02, 3417344, -0.00, 23.65, -0.00, 3432236, 10, 3425588, 121
0.02, 3434280, -0.00, 23.65, -0.00, 3440924, 10, 3425588, 115
0.02, 3442968, -0.00, 23.65, -0.00, 3449596, 10, 3425588, 115
0.02, 3451728, -0.00, 23.68, -0.00, 3458332, 10, 3451212, 114
0.02, 3451728, -0.00, 23.65, -0.00, 3466508, 10, 3451212, 122
0.02, 3468556, -0.00, 23.65, -0.00, 3475196, 10, 3451212, 115
0.02, 3477344, -0.00, 23.65, -0.00, 3483948, 10, 3476828, 114
0.02, 3477344, -0.00, 23.65, -0.00, 3492148, 10, 3476828, 122
0.02, 3494192, -0.00, 23.65, -0.00, 3500844, 10, 3476828, 115
0.02, 3502976, -0.00, 23.65, -0.00, 3509580, 10, 3502460, 114
0.02, 3511624, -0.00, 23.65, -0.00, 3518244, 10, 3502460, 115
0.02, 3511624, -0.00, 23.65, -0.00, 3526444, 10, 3502460, 122
0.02, 3528576, -0.00, 23.65, -0.00, 3535180, 10, 3528060, 114
0.02, 3537240, -0.00, 23.65, -0.00, 3543852, 10, 3528060, 115
0.02, 3545896, -0.00, 23.65, -0.00, 3552524, 10, 3528060, 115
0.02, 3545896, -0.00, 23.65, -0.00, 3560780, 10, 3554136, 121
0.02, 3562824, -0.00, 23.65, -0.00, 3569428, 10, 3554136, 116
0.02, 3571472, -0.00, 23.65, -0.00, 3578124, 10, 3554136, 115
0.02, 3571472, -0.00, 23.65, -0.00, 3586380, 10, 3579736, 121
0.02, 3588424, -0.00, 23.65, -0.00, 3595044, 10, 3579736, 115
0.02, 3597104, 0.33, 23.65, 7.70, 3603732, 10, 3579736, 115
0.02, 3605932, -0.00, 23.65, -0.00, 3612532, 10, 3605400, 114
0.02, 3605932, -0.00, 23.65, -0.00, 3620716, 10, 3605400, 122
0.02, 3622760, -0.00, 23.65, -0.00, 3629364, 10, 3605400, 116
0.02, 3631496, -0.00, 23.68, -0.00, 3638132, 10, 3630976, 114
0.02, 3631496, -0.00, 23.65, -0.00, 3646292, 10, 3630976, 123
0.02, 3648336, -0.00, 23.65, -0.00, 3654948, 10, 3630976, 115
0.02, 3657112, -0.00, 23.65, -0.00, 3663724, 10, 3656592, 114
0.02, 3665768, -0.00, 23.65, -0.00, 3672372, 10, 3656592, 116
0.02, 3665768, -0.00, 23.65, -0.00, 3680580, 10, 3656592, 122
0.02, 3682712, -0.00, 23.65, -0.00, 3689316, 10, 3682192, 114
0.02, 3691360, -0.00, 23.68, -0.00, 3697988, 10, 3682192, 115
0.02, 3700036, 0.33, 23.65, 7.70, 3706644, 10, 3682192, 116
0.02, 3700036, -0.00, 23.65, -0.00, 3714956, 10, 3708328, 120
0.02, 3717032, -0.00, 23.65, -0.00, 3723660, 10, 3708328, 115
0.02, 3725704, -0.00, 23.65, -0.00, 3732308, 10, 3708328, 116
0.02, 3725704, -0.00, 23.65, -0.00, 3740588, 10, 3733928, 121
0.02, 3742632, -0.00, 23.65, -0.00, 3749236, 10, 3733928, 116
0.02, 3751280, -0.00, 23.65, -0.00, 3757892, 10, 3733928, 116
0.02, 3760024, -0.00, 23.65, -0.00, 3766628, 10, 3759508, 114
0.02, 3760024, -0.00, 23.65, -0.00, 3774796, 10, 3759508, 123
0.02, 3776872, -0.00, 23.65, -0.00, 3783500, 10, 3759508, 115
0.02, 3785632, -0.00, 23.65, -0.00, 3792244, 10, 3785116, 114
0.02, 3794288, -0.00, 23.65, -0.00, 3800932, 10, 3785116, 115
0.02, 3794288, -0.00, 23.65, -0.00, 3809124, 10, 3785116, 122
0.02, 3811264, -0.00, 23.68, -0.00, 3817876, 10, 3810744, 114
0.02, 3819924, -0.00, 23.65, -0.00, 3826516, 10, 3810744, 116
0.02, 3819924, -0.00, 23.65, -0.00, 3834708, 10, 3810744, 122
0.02, 3836884, -0.00, 23.65, -0.00, 3843492, 10, 3836364, 114
0.02, 3845536, -0.00, 23.65, -0.00, 3852140, 10, 3836364, 116
0.02, 3854184, -0.00, 23.65, -0.00, 3860812, 10, 3836364, 115
0.02, 3854184, -0.00, 23.65, -0.00, 3869068, 10, 3862424, 121
0.02, 3871112, -0.00, 23.65, -0.00, 3877716, 10, 3862424, 116
0.02, 3879760, -0.00, 23.65, -0.00, 3886372, 10, 3862424, 116
0.02, 3879760, -0.00, 23.65, -0.00, 3894628, 10, 3887980, 121
0.02, 3896704, -0.00, 23.65, -0.00, 3903332, 10, 3887980, 115
0.02, 3905376, -0.00, 23.65, -0.00, 3911988, 10, 3887980, 116
0.02, 3914120, -0.00, 23.65, -0.00, 3920740, 10, 3913596, 114
0.02, 3914120, -0.00, 23.65, -0.00, 3928932, 10, 3913596, 122
0.02, 3930976, -0.00, 23.68, -0.00, 3937588, 10, 3913596, 116
0.02, 3939720, -0.00, 23.65, -0.00, 3946324, 10, 3939200, 114
0.02, 3948368, -0.00, 23.65, -0.00, 3954980, 10, 3939200, 115
0.02, 3948368, -0.00, 23.65, -0.00, 3963204, 10, 3939200, 122
0.02, 3965336, -0.00, 23.65, -0.00, 3971940, 10, 3964816, 114
0.02, 3973984, -0.00, 23.65, -0.00, 3980612, 10, 3964816, 115
0.02, 3973984, -0.00, 23.65, -0.00, 3988804, 10, 3964816, 122
0.02, 3990936, -0.00, 23.68, -0.00, 3997548, 10, 3990416, 114
0.02, 3999596, -0.00, 23.65, -0.00, 4006188, 10, 3990416, 116
0.02, 4008232, -0.00, 23.65, -0.00, 4014860, 10, 3990416, 115
0.02, 4008232, -0.00, 23.65, -0.00, 4023156, 10, 4016516, 121
0.02, 4025200, -0.00, 23.65, -0.00, 4031812, 10, 4016516, 116
0.02, 4033856, -0.00, 23.65, -0.00, 4040492, 10, 4016516, 115
0.02, 4042624, -0.00, 23.65, -0.00, 4049228, 10, 4042108, 114
0.02, 4042624, -0.00, 23.68, -0.00, 4057420, 10, 4042108, 122
0.02, 4059464, -0.00, 23.65, -0.00, 4066068, 10, 4042108, 116
0.02, 4068200, -0.00, 23.65, -0.00, 4074804, 10, 4067684, 114
0.02, 4068200, -0.00, 23.65, -0.00, 4083020, 10, 4067684, 122
0.02, 4085064, -0.00, 23.65, -0.00, 4091668, 10, 4067684, 116
0.02, 4093800, -0.00, 23.65, -0.00, 4100428, 10, 4093284, 114
0.02, 4102472, -0.00, 23.65, -0.00, 4109076, 10, 4093284, 116
0.02, 4102472, -0.00, 23.68, -0.00, 4117284, 10, 4093284, 122
0.02, 4119416, -0.00, 23.65, -0.00, 4126020, 10, 4118904, 114
0.02, 4128064, -0.00, 23.65, -0.00, 4134692, 10, 4118904, 115
0.02, 4128064, -0.00, 23.65, -0.00, 4142924, 10, 4118904, 122
0.02, 4145056, -0.00, 23.65, -0.00, 4151668, 10, 4144540, 114
0.02, 4153712, -0.00, 23.65, -0.00, 4160340, 10, 4144540, 115
0.02, 4162384, -0.00, 23.65, -0.00, 4168996, 10, 4144540, 116
0.02, 4162384, -0.00, 23.68, -0.00, 4177268, 10, 4170604, 121
0.02, 4179312, -0.00, 23.65, -0.00, 4185924, 10, 4170604, 116
0.02, 4187968, -0.00, 23.65, -0.00, 4194596, 10, 4170604, 115
0.02, 4196760, -0.00, 23.65, -0.00, 4203372, 10, 4196240, 114
0.02, 4196760, -0.00, 23.65, -0.00, 4211564, 10, 4196240, 122
0.02, 4213608, -0.00, 23.65, -0.00, 4220212, 10, 4196240, 116
0.02, 4222344, -0.00, 23.65, -0.00, 4228948, 10, 4221824, 114
0.02, 4222344, -0.00, 23.68, -0.00, 4237140, 10, 4221824, 122
0.02, 4239188, -0.00, 23.65, -0.00, 4245796, 10, 4221824, 116
0.02, 4247928, -0.00, 23.65, -0.00, 4254532, 10, 4247408, 114
0.02, 4256608, -0.00, 23.65, -0.00, 4263236, 10, 4247408, 115
0.02, 4256608, -0.00, 23.65, -0.00, 4271428, 10, 4247408, 122
0.02, 4273560, -0.00, 23.65, -0.00, 4280172, 10, 4273040, 114
0.02, 4282216, -0.00, 23.65, -0.00, 4288820, 10, 4273040, 116
0.02, 4282216, -0.00, 23.68, -0.00, 4297028, 10, 4273040, 122
0.02, 4299160, -0.00, 23.65, -0.00, 4305764, 10, 4298640, 114
0.02, 4307808, -0.00, 23.65, -0.00, 4314420, 10, 4298640, 116
0.02, 4316492, -0.00, 23.65, -0.00, 4323116, 10, 4298640, 115
0.02, 4316492, -0.00, 23.65, -0.00, 4331380, 10, 4324732, 121
0.02, 4333424, -0.00, 23.65, -0.00, 4340044, 10, 4324732, 115
0.02, 4342088, -0.00, 23.65, -0.00, 4348692, 10, 4324732, 116
0.02, 4350824, -0.00, 23.68, -0.00, 4357452, 10, 4350312, 114
0.02, 4350824, -0.00, 23.65, -0.00, 4365644, 10, 4350312, 122
0.02, 4367688, -0.00, 23.65, -0.00, 4374292, 10, 4350312, 116
0.02, 4376456, -0.00, 23.65, -0.00, 4383076, 10, 4375924, 114
0.02, 4376456, -0.00, 23.65, -0.00, 4391244, 10, 4375924, 123
0.02, 4393288, -0.00, 23.65, -0.00, 4399892, 10, 4375924, 116
0.02, 4402024, -0.00, 23.65, -0.00, 4408628, 10, 4401508, 114
0.02, 4410672, -0.00, 23.65, -0.00, 4417316, 10, 4401508, 115
0.02, 4410672, -0.00, 23.65, -0.00, 4425516, 10, 4401508, 122
0.02, 4427648, -0.00, 23.65, -0.00, 4434252, 10, 4427136, 114
0.02, 4436328, -0.00, 23.65, -0.00, 4442956, 10, 4427136, 115
