START
0.025
0.002, 1348, -0.00, 4564, 12.16, 7780, -0.00, 98, -1080, 16, 0.025, 18920
0.002, 10176, 0.33, 13516, 12.16, 16716, 3.96, 98, -1080, 112, 0.025, 18920
0.002, 19296, -0.00, 22636, 12.16, 25836, -0.00, 98, 18924, 110, 0.025, 18920
0.002, 19296, 0.33, 31892, 12.16, 35108, 3.96, 98, 18924, 108, 0.050, 38924
0.002, 37668, 0.33, 41036, 12.16, 44244, 3.96, 43, 38928, 109, 0.050, 38924
0.002, 47568, 0.33, 50868, 12.16, 54076, 3.96, 43, 38928, 102, 0.075, 58928
0.002, 56648, 0.33, 59980, 12.16, 63180, 3.96, 43, 58932, 110, 0.075, 58928
0.002, 66576, -0.00, 69868, 12.16, 73076, -0.00, 43, 58932, 101, 0.100, 78932
0.002, 66576, 0.33, 78436, 12.16, 81660, 3.96, 43, 78932, 116, 0.100, 78932
0.003, 85144, -0.00, 88428, 12.16, 91628, -0.00, 43, 78932, 100, 0.125, 98932
0.003, 94120, 0.33, 97468, 12.16, 100692, 3.96, 54, 98936, 110, 0.125, 98932
0.004, 104196, 0.33, 107476, 12.16, 110684, 3.96, 54, 98936, 100, 0.150, 118936
0.004, 113340, 0.33, 116692, 12.16, 119916, 3.96, 54, 118940, 108, 0.150, 118936
0.004, 113340, 0.33, 126340, 12.16, 129548, 3.96, 54, 118940, 104, 0.175, 138940
0.004, 132264, 0.33, 135620, 12.16, 138828, 3.96, 54, 138944, 107, 0.175, 138940
0.004, 142480, -0.00, 145772, 12.11, 148972, -0.00, 54, 138944, 99, 0.200, 158944
0.004, 151608, 0.33, 154956, 12.14, 158164, 3.95, 54, 138944, 109, 0.200, 158944
0.003, 161816, 0.65, 165092, 12.11, 168300, 7.88, 54, 158948, 99, 0.225, 178948
0.003, 161816, 0.33, 173844, 12.08, 177060, 3.93, 54, 158948, 114, 0.225, 178948
0.004, 180800, 0.98, 184068, 12.14, 187276, 11.85, 66, 178952, 98, 0.250, 198952
0.003, 189976, 0.98, 193316, 12.19, 196524, 11.91, 66, 178952, 108, 0.250, 198952
0.006, 199300, 0.98, 202668, 12.11, 205876, 11.83, 66, 198956, 107, 0.250, 198952
0.005, 209636, 0.98, 212908, 12.14, 216116, 11.85, 66, 198956, 98, 0.275, 218956
0.005, 209636, 0.98, 221668, 12.16, 224876, 11.88, 66, 218960, 114, 0.275, 218956
0.008, 228656, 1.30, 231932, 12.06, 235140, 15.70, 66, 218960, 97, 0.300, 238960
0.010, 237856, 0.98, 241220, 12.03, 244428, 11.75, 65, 238960, 108, 0.300, 238960
0.013, 248208, 1.95, 251492, 12.06, 254700, 23.55, 65, 238960, 97, 0.325, 258960
0.021, 257424, 1.63, 260812, 11.68, 264020, 19.01, 66, 258964, 107, 0.325, 258960
0.032, 267796, 3.91, 271068, 11.60, 274276, 45.30, 66, 258964, 97, 0.350, 278964
0.032, 267796, 3.91, 279892, 11.68, 283108, 45.62, 68, 278968, 113, 0.350, 278964
0.048, 286904, 5.21, 290188, 11.68, 293396, 60.83, 68, 278968, 97, 0.375, 298968
0.074, 296136, 6.84, 299500, 11.81, 302708, 80.76, 68, 298972, 107, 0.375, 298968
0.114, 306612, 6.51, 309876, 11.49, 313092, 74.81, 68, 298972, 96, 0.400, 318972
0.155, 315824, 7.81, 319188, 11.68, 322412, 91.24, 79, 318976, 107, 0.400, 318972
0.187, 326296, 8.79, 329580, 11.27, 332788, 99.09, 79, 318976, 96, 0.425, 338976
0.187, 326296, 9.44, 338396, 11.41, 341620, 107.70, 79, 338980, 113, 0.425, 338976
0.229, 345564, 11.07, 348836, 11.79, 352044, 130.45, 79, 338980, 96, 0.450, 358980
0.288, 354868, 11.39, 358204, 11.60, 361452, 132.14, 81, 358984, 106, 0.450, 358980
0.342, 365432, 12.37, 368716, 11.60, 371924, 143.47, 81, 358984, 95, 0.475, 378984
0.386, 374756, 13.02, 378084, 11.71, 381308, 152.42, 80, 378988, 106, 0.475, 378984
0.430, 385300, 14.00, 388572, 11.54, 391788, 161.59, 80, 378988, 95, 0.500, 398988
0.430, 385300, 13.67, 397460, 11.49, 400676, 157.09, 79, 398992, 112, 0.500, 398988
0.467, 404684, 13.67, 407964, 11.68, 411172, 159.67, 79, 398992, 95, 0.525, 418992
0.496, 414016, 14.00, 417372, 11.49, 420580, 160.83, 81, 418992, 106, 0.525, 418992
0.522, 424604, 14.32, 427876, 11.71, 431084, 167.66, 81, 418992, 95, 0.550, 438992
0.539, 433900, 14.00, 437236, 11.71, 440460, 163.85, 81, 438996, 107, 0.550, 438992
0.550, 444484, 14.97, 447748, 11.68, 450956, 174.88, 81, 438996, 95, 0.575, 458996
0.550, 444484, 15.30, 456668, 11.68, 459876, 178.68, 79, 459000, 112, 0.575, 458996
0.564, 464000, 14.97, 467276, 11.68, 470484, 174.88, 79, 459000, 94, 0.600, 479000
0.577, 473336, 14.97, 476700, 11.81, 479908, 176.90, 91, 479004, 106, 0.600, 479000
0.582, 484044, 15.63, 487308, 11.38, 490508, 177.85, 91, 479004, 94, 0.625, 499004
0.585, 493336, 15.95, 496716, 11.44, 499924, 182.41, 90, 499008, 106, 0.625, 499004
0.592, 504040, 17.58, 507316, 11.36, 510524, 199.60, 90, 499008, 94, 0.650, 519008
0.592, 504040, 17.58, 516236, 11.60, 519444, 203.87, 93, 519012, 112, 0.650, 519008
0.625, 523572, 18.23, 526844, 11.46, 530052, 208.96, 93, 519012, 94, 0.675, 539012
0.663, 532896, 18.55, 536260, 11.38, 539468, 211.19, 91, 539016, 106, 0.675, 539012
0.687, 543588, 19.21, 546852, 11.57, 550060, 222.23, 91, 539016, 94, 0.700, 559016
0.708, 552900, 19.86, 556236, 11.44, 559436, 227.09, 93, 559020, 107, 0.700, 559016
0.731, 563564, 19.53, 566828, 11.36, 570036, 221.78, 93, 559020, 94, 0.725, 579020
0.731, 563564, 20.51, 575772, 11.41, 578980, 233.98, 93, 579020, 112, 0.725, 579020
0.744, 583100, 20.51, 586372, 11.52, 589580, 236.19, 93, 579020, 94, 0.750, 599020
0.752, 592416, 20.83, 595740, 11.38, 598956, 237.13, 93, 599024, 106, 0.750, 599020
0.762, 603084, 21.16, 606348, 11.46, 609556, 242.55, 93, 599024, 94, 0.775, 619024
0.770, 612388, 21.16, 615724, 11.71, 618932, 247.68, 93, 619028, 106, 0.775, 619024
0.775, 623060, 21.16, 626340, 11.54, 629548, 244.26, 93, 619028, 94, 0.750, 639028
0.775, 623060, 21.81, 635260, 11.52, 638468, 251.19, 93, 619028, 112, 0.750, 639028
0.779, 642620, 21.81, 645884, 11.49, 649092, 250.60, 92, 639032, 94, 0.725, 659032
0.782, 651932, 21.48, 655268, 11.60, 658476, 249.18, 92, 639032, 107, 0.725, 659032
0.787, 662628, 21.81, 665892, 11.52, 669100, 251.19, 91, 659036, 94, 0.700, 679036
0.785, 671944, 21.81, 675292, 11.36, 678508, 247.66, 91, 659036, 106, 0.700, 679036
0.780, 682560, 21.81, 685836, 11.33, 689044, 247.07, 82, 679040, 95, 0.675, 699040
0.780, 682560, 21.81, 694764, 11.49, 697972, 250.60, 82, 679040, 112, 0.675, 699040
0.777, 702016, 21.81, 705292, 11.60, 708500, 252.95, 81, 699044, 95, 0.650, 719044
