START
0.00, 492, 0.33, 3700, 12.27, 6916, 3.99, 0, 5232, 17
0.00, 8984, 0.33, 12284, 12.27, 15500, 3.99, 0, 5232, 116
0.00, 17660, 0.33, 20948, 12.27, 24164, 3.99, 0, 5232, 115
0.00, 17660, 0.33, 29268, 12.27, 32476, 3.99, 0, 25236, 121
0.00, 34676, -0.00, 37996, 12.27, 41196, -0.00, 0, 25236, 115
0.00, 43328, 0.33, 46652, 12.27, 49860, 3.99, 0, 45240, 115
0.00, 43328, -0.00, 54940, 12.27, 58148, -0.00, 0, 45240, 121
0.00, 60280, 0.33, 63588, 12.27, 66796, 3.99, 0, 65244, 116
0.00, 68996, 0.33, 72292, 12.27, 75500, 3.99, 0, 65244, 115
0.00, 77764, 0.33, 81060, 12.27, 84284, 3.99, 0, 65244, 114
0.00, 77764, -0.00, 89348, 12.27, 92556, -0.00, 0, 85248, 121
0.00, 94688, 0.33, 97996, 12.27, 101204, 3.99, 0, 85248, 115
0.00, 103492, -0.00, 106788, 12.27, 109996, -0.00, 0, 105256, 114
0.00, 112212, 0.33, 115532, 12.27, 118740, 3.99, 0, 105256, 114
0.00, 112212, -0.00, 123868, 12.27, 127084, -0.00, 0, 125260, 120
0.00, 129360, 0.33, 132668, 12.27, 135876, 3.99, 0, 125260, 114
0.00, 138176, 0.33, 141508, 12.27, 144716, 3.99, 0, 125260, 113
0.00, 138176, 0.33, 149884, 12.27, 153092, 3.99, 0, 145264, 119
0.00, 155436, 0.33, 158756, 12.27, 161964, 3.99, 0, 145264, 113
0.00, 164284, -0.00, 167612, 12.27, 170820, -0.00, 0, 165268, 113
0.00, 173044, 0.33, 176380, 12.27, 179588, 3.99, 0, 165268, 114
0.00, 173044, 0.33, 184796, 12.27, 188020, 3.99, 0, 185272, 119
0.00, 190316, 0.33, 193628, 12.27, 196836, 3.99, 0, 185272, 113
0.00, 199132, 0.33, 202444, 12.27, 205652, 3.99, 0, 205276, 113
0.00, 208004, 0.33, 211332, 12.27, 214540, 3.99, 0, 205276, 113
0.00, 208004, 0.33, 219676, 12.27, 222884, 3.99, 0, 205276, 120
0.00, 225204, 0.33, 228508, 12.27, 231724, 3.99, 0, 225280, 113
0.00, 234068, 0.33, 237404, 12.27, 240620, 3.99, 0, 225280, 112
0.00, 242912, 0.33, 246220, 12.27, 249428, 3.99, 0, 245284, 113
0.00, 242912, 0.33, 254572, 12.27, 257780, 3.99, 0, 245284, 120
0.00, 260128, 0.33, 263452, 12.27, 266660, 3.99, 0, 265284, 113
0.00, 268952, 0.33, 272268, 12.27, 275468, 3.99, 0, 265284, 113
0.00, 277764, 0.33, 281092, 12.27, 284316, 3.99, 0, 265284, 113
0.00, 277764, 0.33, 289524, 12.27, 292732, 3.99, 0, 285288, 119
