START
-0.01, 492, 0.33, 3704, 23.92, 6920, 7.79, 0, -9732, 17
-0.01, 9020, -0.00, 12360, 23.92, 15568, -0.00, 0, 10372, 116
-0.01, 9020, 0.33, 20528, 23.92, 23736, 7.79, 0, 10372, 122
-0.01, 25992, 0.33, 29288, 23.98, 32512, 7.81, 0, 30376, 114
-0.01, 34732, 0.33, 38048, 23.92, 41256, 7.79, 0, 30376, 114
-0.01, 43476, 0.33, 46792, 23.95, 50000, 7.80, 0, 30376, 114
-0.01, 43476, 0.33, 55120, 23.92, 58336, 7.79, 0, 50380, 120
-0.01, 60564, 0.33, 63880, 23.92, 67088, 7.79, 0, 50380, 114
-0.01, 69308, -0.33, 72632, 23.92, 75840, -7.79, 0, 70380, 114
-0.01, 69308, 0.33, 80992, 23.92, 84200, 7.79, 0, 70380, 120
-0.01, 86420, -0.00, 89752, 23.98, 92984, -0.00, 0, 90384, 114
-0.01, 95140, 0.33, 98464, 23.92, 101672, 7.79, 0, 90384, 115
-0.01, 103972, 0.33, 107272, 23.98, 110480, 7.81, 0, 110388, 113
-0.01, 103972, 0.33, 115648, 23.92, 118856, 7.79, 0, 110388, 120
-0.01, 121168, 0.33, 124488, 23.92, 127688, 7.79, 0, 110388, 113
-0.01, 130080, -0.00, 133416, 23.92, 136624, -0.00, 0, 130392, 112
-0.01, 138868, -0.00, 142208, 23.92, 145416, -0.00, 0, 130392, 114
-0.01, 138868, -0.33, 150472, 23.92, 153672, -7.79, 0, 150396, 121
-0.01, 156068, 0.33, 159400, 23.92, 162600, 7.79, 0, 150396, 112
-0.01, 164920, 0.33, 168232, 23.98, 171440, 7.81, 0, 170400, 113
-0.01, 173752, -0.00, 177064, 23.92, 180272, -0.00, 0, 170400, 113
-0.01, 173752, 0.33, 185416, 23.92, 188624, 7.79, 0, 170400, 120
-0.01, 190980, 0.33, 194296, 23.92, 197504, 7.79, 0, 190404, 112
-0.01, 199824, 0.33, 203144, 23.92, 206352, 7.79, 0, 190404, 113
-0.01, 199824, -0.33, 211592, 23.92, 214800, -7.79, 0, 210412, 118
-0.01, 217156, -0.00, 220472, 23.92, 223688, -0.00, 0, 210412, 113
-0.01, 225928, -0.00, 229240, 23.98, 232448, -0.00, 0, 230416, 114
-0.01, 234744, 0.33, 238056, 23.92, 241264, 7.79, 0, 230416, 113
-0.01, 234744, -0.00, 246416, 23.92, 249632, -0.00, 0, 230416, 120
-0.01, 251900, -0.00, 255232, 23.92, 258440, -0.00, 0, 250420, 114
-0.01, 260732, -0.00, 264056, 23.92, 267264, -0.00, 0, 250420, 113
-0.01, 269524, -0.33, 272848, 23.92, 276064, -7.79, 0, 270432, 113
-0.01, 269524, -0.00, 281264, 23.92, 284472, -0.00, 0, 270432, 119
-0.01, 286768, -0.00, 290080, 23.95, 293288, -0.00, 0, 290428, 113
-0.01, 295532, 0.33, 298872, 23.92, 302080, 7.79, 0, 290428, 114
-0.01, 304392, -0.00, 307712, 23.98, 310936, -0.00, 0, 310432, 113
-0.01, 304392, -0.00, 316072, 23.92, 319272, -0.00, 0, 310432, 120
-0.01, 321520, -0.00, 324840, 23.92, 328048, -0.00, 0, 310432, 114
-0.01, 330304, -0.00, 333632, 23.92, 336848, -0.00, 0, 330436, 114
-0.01, 339136, -0.00, 342432, 23.92, 345640, -0.00, 0, 330436, 114
-0.01, 339136, -0.33, 350696, 23.92, 353904, -7.79, 0, 350436, 121
-0.01, 356252, -0.00, 359568, 23.92, 362784, -0.00, 0, 350436, 113
-0.01, 365072, -0.00, 368376, 23.98, 371600, -0.00, 0, 370440, 113
-0.01, 365072, -0.00, 376712, 23.92, 379912, -0.00, 0, 370440, 120
-0.01, 382152, -0.00, 385480, 23.92, 388688, -0.00, 0, 370440, 114
-0.01, 391020, -0.00, 394312, 23.92, 397520, -0.00, 0, 390444, 113
-0.01, 399760, -0.00, 403080, 23.92, 406288, -0.00, 0, 390444, 114
-0.01, 399760, -0.33, 411392, 23.92, 414600, -7.79, 0, 410448, 120
-0.01, 417000, -0.00, 420304, 23.92, 423520, -0.00, 0, 410448, 112
-0.01, 425760, -0.00, 429112, 23.98, 432320, -0.00, 0, 430452, 114
-0.01, 434568, -0.00, 437880, 23.92, 441096, -0.00, 0, 430452, 114
-0.01, 434568, -0.00, 446224, 23.92, 449440, -0.00, 0, 430452, 120
-0.01, 451720, -0.00, 455064, 23.92, 458272, -0.00, 0, 450456, 113
-0.01, 460512, -0.00, 463840, 23.92, 467048, -0.00, 0, 450456, 114
-0.01, 469336, -0.33, 472664, 23.92, 475872, -7.79, 0, 470460, 113
-0.01, 469336, -0.00, 481064, 23.92, 484280, -0.00, 0, 470460, 119
-0.01, 486520, -0.00, 489832, 23.98, 493056, -0.00, 0, 490464, 114
-0.01, 495352, -0.00, 498664, 23.92, 501872, -0.00, 0, 490464, 113
-0.01, 495352, -0.00, 506976, 23.95, 510184, -0.00, 0, 490464, 120
-0.01, 512444, -0.00, 515768, 23.92, 518976, -0.00, 0, 510468, 114
-0.01, 521272, -0.00, 524568, 23.92, 527776, -0.00, 0, 510468, 114
-0.01, 530032, -0.00, 533352, 23.92, 536560, -0.00, 0, 530468, 114
-0.01, 530032, -0.00, 541648, 23.92, 544856, -0.00, 0, 530468, 121
-0.01, 547144, -0.33, 550492, 23.92, 553704, -7.79, 0, 550472, 113
-0.01, 556060, -0.00, 559384, 23.92, 562592, -0.00, 0, 550472, 113
-0.01, 564832, -0.00, 568168, 23.98, 571376, -0.00, 0, 570476, 114
-0.01, 564832, -0.00, 576504, 23.92, 579720, -0.00, 0, 570476, 120
-0.01, 581960, 0.33, 585256, 23.92, 588464, 7.79, 0, 570476, 114
-0.01, 590828, 0.33, 594152, 23.92, 597360, 7.79, 0, 590480, 112
-0.01, 599732, -0.00, 603040, 23.92, 606248, -0.00, 0, 590480, 113
-0.01, 599732, -0.33, 611352, 23.92, 614560, -7.79, 0, 610484, 120
-0.01, 616908, -0.00, 620232, 23.92, 623440, -0.00, 0, 610484, 113
-0.01, 625736, -0.00, 629048, 23.98, 632280, -0.00, 0, 630488, 113
-0.01, 625736, -0.00, 637384, 23.92, 640592, -0.00, 0, 630488, 120
-0.01, 642832, -0.00, 646184, 23.92, 649384, -0.00, 0, 630488, 113
-0.01, 651708, -0.00, 655040, 23.92, 658248, -0.00, 0, 650492, 113
-0.01, 660496, -0.00, 663784, 23.92, 666992, -0.00, 0, 650492, 114
-0.01, 660496, -0.33, 672056, 23.92, 675272, -7.79, 0, 670496, 121
-0.01, 677668, -0.00, 681000, 23.92, 684200, -0.00, 0, 670496, 112
-0.01, 686440, -0.00, 689768, 23.98, 692976, -0.00, 0, 690496, 114
-0.01, 695228, -0.00, 698568, 23.92, 701768, -0.00, 0, 690496, 114
-0.01, 695228, -0.00, 706872, 23.95, 710088, -0.00, 0, 690496, 120
-0.01, 712352, -0.00, 715672, 23.92, 718880, -0.00, 0, 710500, 114
-0.01, 721120, -0.00, 724440, 23.92, 727656, -0.00, 0, 710500, 114
-0.01, 729960, -0.00, 733280, 23.92, 736488, -0.00, 0, 730504, 113
-0.01, 729960, -0.00, 741576, 23.92, 744776, -0.00, 0, 730504, 121
-0.01, 747020, -0.33, 750360, 23.95, 753592, -7.80, 0, 750508, 113
-0.01, 755988, -0.00, 759320, 23.92, 762528, -0.00, 0, 750508, 112
-0.01, 764772, -0.00, 768096, 24.01, 771336, -0.00, 0, 770512, 113
-0.01, 764772, -0.00, 776440, 23.92, 779648, -0.00, 0, 770512, 120
-0.01, 781936, -0.00, 785256, 23.92, 788464, -0.00, 0, 770512, 113
-0.01, 790740, -0.00, 794048, 23.92, 797256, -0.00, 0, 790516, 114
-0.01, 790740, -0.00, 802368, 23.92, 805576, -0.00, 0, 790516, 120
