START
-0.03, -0.65, 24.63, -16.03, 1, 19, 512
-0.03, -0.33, 24.63, -8.02, 1, 150, 7192
-0.03, -0.65, 24.63, -16.03, 1, 84, 19028
-0.03, -0.65, 24.63, -16.03, 1, 84, 30844
-0.03, -0.65, 24.63, -16.03, 1, 84, 42664
-0.03, -0.33, 24.63, -8.02, 1, 84, 54492
-0.03, -0.65, 24.63, -16.03, 1, 84, 66312
-0.03, -0.65, 24.63, -16.03, 1, 84, 78144
-0.03, -0.65, 24.63, -16.03, 1, 85, 89960
-0.03, -0.65, 24.63, -16.03, 1, 84, 101788
-0.03, -0.65, 24.63, -16.03, 1, 84, 113620
-0.03, -0.65, 24.63, -16.03, 1, 84, 125440
-0.03, -0.65, 24.63, -16.03, 1, 84, 137272
-0.03, -0.65, 24.63, -16.03, 1, 84, 149092
-0.03, -0.65, 24.63, -16.03, 1, 84, 160924
-0.03, -0.65, 24.63, -16.03, 1, 84, 172744
-0.03, -0.65, 24.63, -16.03, 1, 84, 184580
-0.03, -0.65, 24.63, -16.03, 1, 84, 196400
-0.03, -0.65, 24.63, -16.03, 1, 84, 208228
-0.03, -0.65, 24.63, -16.03, 2, 84, 220068
-0.03, -0.65, 24.63, -16.03, 2, 85, 231880
-0.03, -0.65, 24.63, -16.03, 2, 84, 243712
-0.03, -0.65, 24.63, -16.03, 2, 84, 255532
-0.03, -0.65, 24.63, -16.03, 2, 84, 267364
-0.03, -0.65, 24.63, -16.03, 2, 84, 279196
-0.03, -0.65, 24.63, -16.03, 2, 85, 291012
-0.03, -0.65, 24.63, -16.03, 2, 84, 302832
-0.03, -0.65, 24.63, -16.03, 2, 84, 314664
-0.03, -0.65, 24.63, -16.03, 2, 84, 326484
-0.03, -0.65, 24.63, -16.03, 2, 84, 338312
-0.03, -0.65, 24.63, -16.03, 2, 84, 350148
-0.03, -0.65, 24.63, -16.03, 2, 84, 361968
-0.03, -0.65, 24.63, -16.03, 2, 84, 373800
-0.03, -0.65, 24.63, -16.03, 2, 84, 385620
-0.03, -0.65, 24.63, -16.03, 2, 84, 397452
-0.03, -0.65, 24.63, -16.03, 2, 84, 409272
-0.03, -0.65, 24.63, -16.03, 3, 84, 421104
-0.03, -0.65, 24.63, -16.03, 3, 84, 432920
-0.03, -0.65, 24.63, -16.03, 3, 84, 444748
-0.03, -0.65, 24.63, -16.03, 3, 84, 456576
-0.03, -0.65, 24.63, -16.03, 3, 84, 468400
-0.03, -0.65, 24.63, -16.03, 3, 84, 480252
-0.03, -0.65, 24.63, -16.03, 3, 85, 492056
-0.03, -0.65, 24.63, -16.03, 3, 84, 503892
-0.03, -0.65, 24.63, -16.03, 3, 84, 515708
-0.03, -0.65, 24.63, -16.03, 3, 84, 527544
-0.03, -0.65, 24.63, -16.03, 3, 84, 539364
-0.03, -0.65, 24.63, -16.03, 3, 84, 551196
-0.03, -0.65, 24.63, -16.03, 3, 84, 563016
-0.03, -0.65, 24.63, -16.03, 3, 84, 574840
-0.03, -0.65, 24.63, -16.03, 3, 84, 586664
-0.03, -0.65, 24.63, -16.03, 3, 84, 598488
