START
-0.00, 528, -0.00, 3740, 12.24, 6956, -0.00, 20, -3168, 17
0.00, 8984, -0.00, 12340, 12.24, 15556, -0.00, 20, -3168, 116
0.00, 8984, -0.00, 20580, 12.24, 23788, -0.00, 20, 17140, 122
-0.00, 25988, -0.00, 29324, 12.24, 32540, -0.00, 20, 17140, 114
-0.00, 34720, -0.33, 38148, 12.27, 41356, -3.99, 20, 37144, 113
-0.00, 34720, -0.00, 46540, 12.24, 49764, -0.00, 20, 37144, 119
0.00, 52032, -0.00, 55372, 12.27, 58620, -0.00, 20, 57152, 113
0.00, 60788, -0.00, 64132, 12.24, 67348, -0.00, 20, 57152, 115
-0.00, 69516, -0.00, 72852, 12.24, 76076, -0.00, 20, 57152, 115
-0.00, 69516, -0.00, 81260, 12.24, 84476, -0.00, 20, 77156, 119
-0.00, 86660, -0.00, 90012, 12.24, 93228, -0.00, 20, 77156, 114
0.00, 95408, -0.33, 98788, 12.24, 102004, -3.99, 20, 97164, 114
0.00, 104396, -0.00, 107740, 12.24, 110956, -0.00, 20, 97164, 112
0.00, 104396, -0.00, 116060, 12.27, 119316, -0.00, 20, 117168, 120
0.00, 121584, -0.00, 124924, 12.24, 128140, -0.00, 20, 117168, 113
0.00, 130500, -0.00, 133868, 12.27, 137108, -0.00, 20, 137176, 111
-0.00, 139408, -0.00, 142772, 12.24, 145988, -0.00, 20, 137176, 113
-0.00, 139408, -0.00, 151156, 12.24, 154380, -0.00, 20, 137176, 119
-0.00, 156784, -0.00, 160140, 12.24, 163356, -0.00, 20, 157180, 111
-0.00, 165632, -0.00, 169020, 12.24, 172236, -0.00, 20, 157180, 113
0.00, 174516, -0.33, 177900, 12.24, 181116, -3.99, 20, 177188, 112
0.00, 174516, -0.00, 186468, 12.24, 189676, -0.00, 20, 177188, 117
-0.00, 191940, -0.00, 195324, 12.27, 198564, -0.00, 20, 197192, 112
0.00, 200848, -0.00, 204204, 12.24, 207420, -0.00, 20, 197192, 113
0.00, 209776, -0.00, 213108, 12.24, 216348, -0.00, 20, 197192, 112
0.00, 209776, -0.00, 221516, 12.24, 224732, -0.00, 20, 217200, 119
0.00, 226996, -0.00, 230360, 12.24, 233572, -0.00, 20, 217200, 113
0.00, 235928, -0.33, 239284, 12.24, 242500, -3.99, 20, 237204, 112
0.00, 235928, -0.00, 247752, 12.24, 250956, -0.00, 20, 237204, 118
0.00, 253216, -0.00, 256588, 12.27, 259836, -0.00, 20, 257212, 113
0.00, 262192, -0.00, 265532, 12.24, 268748, -0.00, 20, 257212, 112
0.00, 271012, -0.00, 274380, 12.27, 277604, -0.00, 20, 277216, 113
0.00, 271012, -0.00, 282748, 12.24, 285964, -0.00, 20, 277216, 120
0.00, 288312, -0.00, 291660, 12.24, 294880, -0.00, 20, 277216, 112
0.00, 297164, -0.00, 300524, 12.24, 303740, -0.00, 20, 297224, 113
0.00, 306000, -0.00, 309364, 12.24, 312580, -0.00, 20, 297224, 113
0.00, 306000, -0.33, 317796, 12.24, 321004, -3.99, 20, 317228, 119
0.00, 323368, -0.00, 326732, 12.24, 329948, -0.00, 20, 317228, 112
0.00, 332208, -0.00, 335588, 12.27, 338812, -0.00, 20, 337236, 113
0.00, 341168, -0.00, 344524, 12.24, 347748, -0.00, 20, 337236, 112
0.00, 341168, -0.00, 352892, 12.24, 356108, -0.00, 20, 337236, 120
0.01, 358404, -0.00, 361748, 12.24, 364964, -0.00, 20, 357240, 113
0.01, 367316, -0.00, 370668, 12.24, 373892, -0.00, 20, 357240, 112
0.01, 376172, -0.33, 379516, 12.24, 382732, -3.99, 20, 377248, 113
0.01, 376172, -0.00, 387988, 12.24, 391204, -0.00, 20, 377248, 118
0.01, 393556, -0.00, 396908, 12.24, 400148, -0.00, 20, 397256, 112
0.01, 402428, -0.00, 405788, 12.24, 409004, -0.00, 20, 397256, 113
0.01, 411264, -0.00, 414636, 12.27, 417868, -0.00, 20, 417260, 113
0.01, 411264, -0.00, 423076, 12.21, 426292, -0.00, 20, 417260, 119
0.01, 428548, -0.00, 431908, 12.24, 435132, -0.00, 20, 417260, 113
0.01, 437452, -0.00, 440804, 12.24, 444020, -0.00, 20, 437264, 112
0.01, 446380, -0.00, 449740, 12.24, 452956, -0.00, 20, 437264, 112
0.01, 446380, -0.33, 458156, 12.24, 461372, -3.99, 20, 457272, 119
0.01, 463752, -0.00, 467108, 12.24, 470324, -0.00, 20, 457272, 112
