-0.005, 662740780, -0.00, 662754124, 11.94, 662757340, -0.00, 0, 662738172, 100, 0.000, 0.000, 4059
-0.005, 662761184, -0.00, 662764588, 11.94, 662767804, -0.00, 0, 662758176, 95, 0.000, 0.000, 40599
-0.005, 662771624, -0.00, 662775004, 11.94, 662778244, -0.00, 0, 662778184, 96, 0.000, 0.000, 40599
-0.005, 662782092, -0.00, 662785468, 11.94, 662788684, -0.00, 0, 662778184, 96, 0.000, 0.000, 40599
-0.005, 662792508, -0.00, 662795916, 11.94, 662799164, -0.00, 0, 662798188, 95, 0.000, 0.000, 40599
-0.005, 662802976, -0.00, 662806364, 11.94, 662809580, -0.00, 0, 662798188, 96, 0.000, 0.000, 40599
-0.005, 662813384, -0.00, 662816796, 11.94, 662820020, -0.00, 0, 662818196, 96, 0.000, 0.000, 40599
-0.005, 662823840, -0.00, 662827220, 11.94, 662830436, -0.00, 0, 662818196, 96, 0.000, 0.000, 40599
-0.005, 662823840, -0.00, 662837164, 11.94, 662840404, -0.00, 0, 662838200, 100, 0.000, 0.000, 4059
-0.005, 662844220, -0.00, 662847620, 11.94, 662850836, -0.00, 0, 662838200, 96, 0.000, 0.000, 40599
-0.005, 662854660, -0.00, 662858068, 11.94, 662861308, -0.00, 0, 662858208, 95, 0.000, 0.000, 40599
-0.005, 662865132, -0.00, 662868508, 11.94, 662871732, -0.00, 0, 662858208, 96, 0.000, 0.000, 40599
-0.004, 662875540, -0.00, 662878932, 11.91, 662882180, -0.00, 0, 662878212, 96, 0.000, 0.000, 40599
-0.004, 662885980, -0.00, 662889368, 11.94, 662892580, -0.00, 0, 662878212, 96, 0.000, 0.000, 40599
-0.005, 662896384, -0.00, 662899796, 11.94, 662903012, -0.00, 0, 662898220, 96, 0.000, 0.000, 40599
-0.005, 662906832, -0.00, 662910204, 11.94, 662913420, -0.00, 0, 662898220, 96, 0.000, 0.000, 40599
-0.004, 662917244, -0.00, 662920668, 11.94, 662923884, -0.00, 0, 662918224, 95, 0.000, 0.000, 40599
-0.004, 662917244, -0.00, 662930652, 11.94, 662933876, -0.00, 0, 662918224, 100, 0.000, 0.000, 4059
-0.005, 662937712, -0.00, 662941180, 11.94, 662944396, -0.00, 0, 662938232, 95, 0.000, 0.000, 40599
-0.005, 662948220, -0.00, 662951620, 11.94, 662954844, -0.00, 0, 662938232, 96, 0.000, 0.000, 40599
-0.004, 662958688, -0.00, 662962072, 11.94, 662965284, -0.00, 0, 662958236, 96, 0.000, 0.000, 40599
-0.004, 662969088, -0.00, 662972476, 11.94, 662975700, -0.00, 0, 662958236, 96, 0.000, 0.000, 40599
-0.005, 662979540, -0.00, 662982916, 11.94, 662986132, -0.00, 0, 662978244, 96, 0.000, 0.000, 40599
-0.004, 662989956, -0.00, 662993340, 11.94, 662996556, -0.00, 0, 662978244, 96, 0.000, 0.000, 40599
-0.004, 663000380, -0.00, 663003748, 11.94, 663006964, -0.00, 0, 662998248, 96, 0.000, 0.000, 40599
-0.004, 663000380, -0.00, 663013692, 11.94, 663016908, -0.00, 0, 662998248, 101, 0.000, 0.000, 4059
-0.005, 663020772, -0.00, 663024156, 11.94, 663027380, -0.00, 0, 663018256, 95, 0.000, 0.000, 40599
-0.005, 663031192, -0.00, 663034580, 11.94, 663037804, -0.00, 0, 663018256, 96, 0.000, 0.000, 40599
-0.004, 663041656, -0.00, 663045044, 11.94, 663048260, -0.00, 0, 663038260, 95, 0.000, 0.000, 40599
-0.005, 663052064, -0.00, 663055444, 11.94, 663058660, -0.00, 0, 663058268, 96, 0.000, 0.000, 40599
-0.004, 663062508, -0.00, 663065884, 11.94, 663069100, -0.00, 0, 663058268, 96, 0.000, 0.000, 40599
-0.004, 663072924, -0.00, 663076300, 11.94, 663079540, -0.00, 0, 663078272, 96, 0.000, 0.000, 40599
-0.005, 663083364, -0.00, 663086780, 11.94, 663090004, -0.00, 0, 663078272, 95, 0.000, 0.000, 40599
