0.02, -0.33, 12.22, -3.98, 1, 19, 512
0.02, -0.00, 12.22, -0.00, 1, 151, 7156
0.02, -0.00, 12.22, -0.00, 1, 84, 18972
0.02, -0.00, 12.22, -0.00, 1, 84, 30808
0.02, -0.00, 12.22, -0.00, 1, 84, 42624
0.02, -0.00, 12.22, -0.00, 1, 84, 54456
0.02, -0.00, 12.22, -0.00, 1, 84, 66272
0.02, -0.00, 12.22, -0.00, 1, 84, 78100
0.02, -0.00, 12.22, -0.00, 1, 84, 89920
0.02, -0.00, 12.22, -0.00, 1, 84, 101740
0.02, -0.00, 12.22, -0.00, 1, 84, 113564
0.02, -0.00, 12.22, -0.00, 1, 85, 125388
0.02, -0.00, 12.19, -0.00, 1, 84, 137216
0.02, -0.00, 12.19, -0.00, 1, 84, 149036
0.02, -0.00, 12.19, -0.00, 1, 84, 160864
0.02, -0.00, 12.19, -0.00, 1, 84, 172680
0.02, -0.00, 12.19, -0.00, 1, 84, 184508
0.02, -0.00, 12.22, -0.00, 1, 84, 196328
0.02, -0.00, 12.22, -0.00, 1, 84, 208156
0.02, -0.00, 12.19, -0.00, 2, 84, 219976
0.02, -0.00, 12.19, -0.00, 2, 84, 231796
0.02, -0.00, 12.19, -0.00, 2, 85, 243620
0.02, -0.00, 12.22, -0.00, 2, 84, 255440
0.02, -0.00, 12.22, -0.00, 2, 84, 267276
0.02, -0.00, 12.19, -0.00, 2, 84, 279092
0.02, -0.00, 12.19, -0.00, 2, 84, 290920
0.02, -0.00, 12.19, -0.00, 2, 84, 302740
0.02, -0.00, 12.22, -0.00, 2, 84, 314568
0.02, -0.00, 12.22, -0.00, 2, 84, 326388
0.02, -0.00, 12.19, -0.00, 2, 84, 338216
0.02, -0.00, 12.19, -0.00, 2, 84, 350036
0.02, -0.00, 12.22, -0.00, 2, 84, 361856
0.02, -0.00, 12.19, -0.00, 2, 84, 373676
0.02, -0.00, 12.22, -0.00, 2, 84, 385500
0.02, -0.00, 12.22, -0.00, 2, 84, 397332
0.02, -0.00, 12.19, -0.00, 2, 84, 409152
0.02, -0.00, 12.22, -0.00, 3, 84, 420980
0.02, -0.00, 12.22, -0.00, 3, 84, 432796
0.02, -0.00, 12.19, -0.00, 3, 84, 444628
0.02, -0.00, 12.22, -0.00, 3, 84, 456448
0.02, -0.00, 12.19, -0.00, 3, 84, 468276
0.02, -0.00, 12.19, -0.00, 3, 84, 480096
0.02, -0.00, 12.22, -0.00, 3, 84, 491920
0.02, -0.00, 12.19, -0.00, 3, 84, 503752
0.02, -0.00, 12.19, -0.00, 3, 84, 515572
0.02, -0.00, 12.19, -0.00, 3, 84, 527400
0.02, -0.00, 12.22, -0.00, 3, 84, 539220
0.02, -0.00, 12.22, -0.00, 3, 84, 551052
0.02, -0.00, 12.19, -0.00, 3, 84, 562868
0.02, -0.00, 12.19, -0.00, 3, 84, 574700
0.02, -0.00, 12.19, -0.00, 3, 84, 586512
0.02, -0.00, 12.19, -0.00, 3, 84, 598344
0.02, -0.00, 12.19, -0.00, 3, 84, 610164
0.02, -0.00, 12.19, -0.00, 4, 84, 621984
0.02, -0.00, 12.19, -0.00, 4, 84, 633812
0.02, -0.00, 12.22, -0.00, 4, 84, 645632
0.02, -0.00, 12.19, -0.00, 4, 84, 657464
0.02, -0.00, 12.22, -0.00, 4, 84, 669284
0.02, -0.00, 12.22, -0.00, 4, 84, 681116
0.02, -0.00, 12.16, -0.00, 4, 84, 692944
0.02, -0.00, 12.19, -0.00, 4, 85, 704764
0.02, -0.00, 12.22, -0.00, 4, 84, 716584
0.02, -0.00, 12.19, -0.00, 4, 84, 728408
0.02, -0.00, 12.19, -0.00, 4, 84, 740232
0.02, -0.00, 12.22, -0.00, 4, 84, 752056
0.02, -0.00, 12.19, -0.00, 4, 84, 763888
0.02, 0.33, 12.19, 3.97, 4, 84, 775704
0.02, -0.00, 12.22, -0.00, 4, 84, 787532
0.02, -0.00, 12.19, -0.00, 4, 84, 799356
0.02, -0.00, 12.22, -0.00, 4, 84, 811188
0.02, -0.00, 12.22, -0.00, 5, 84, 823004
0.02, -0.00, 12.22, -0.00, 5, 84, 834836
0.02, -0.00, 12.19, -0.00, 5, 84, 846656
0.03, -0.00, 12.22, -0.00, 5, 84, 858480
0.03, -0.00, 12.22, -0.00, 5, 84, 870308
0.03, -0.00, 12.22, -0.00, 5, 84, 882132
0.03, 0.33, 12.19, 3.97, 5, 84, 893968
0.03, -0.00, 12.19, -0.00, 5, 84, 905788
0.03, -0.00, 12.19, -0.00, 5, 84, 917620
0.03, -0.00, 12.25, -0.00, 5, 84, 929436
0.03, 0.33, 12.19, 3.97, 5, 84, 941272
0.03, -0.00, 12.19, -0.00, 5, 84, 953108
0.03, -0.00, 12.19, -0.00, 5, 84, 964924
0.03, 0.33, 12.16, 3.96, 5, 84, 976744
0.03, -0.00, 12.22, -0.00, 5, 84, 988572
0.03, -0.00, 12.22, -0.00, 5, 84, 1000400
0.03, -0.00, 12.22, -0.00, 5, 84, 1012224
0.03, -0.00, 12.22, -0.00, 6, 84, 1024056
0.03, -0.00, 12.22, -0.00, 6, 84, 1035872
0.03, 0.33, 12.19, 3.97, 6, 84, 1047708
0.03, -0.00, 12.22, -0.00, 6, 84, 1059528
0.03, 0.33, 12.19, 3.97, 6, 84, 1071356
0.03, -0.00, 12.22, -0.00, 6, 84, 1083176
0.03, 0.33, 12.19, 3.97, 6, 84, 1095004
0.03, -0.00, 12.19, -0.00, 6, 84, 1106828
0.03, 0.33, 12.19, 3.97, 6, 84, 1118656
0.03, 0.33, 12.19, 3.97, 6, 84, 1130492
0.03, 0.33, 12.19, 3.97, 6, 84, 1142308
0.03, 0.33, 12.19, 3.97, 6, 84, 1154160
0.03, 0.33, 12.16, 3.96, 6, 84, 1165960
0.03, -0.00, 12.22, -0.00, 6, 84, 1177796
0.03, 0.33, 12.19, 3.97, 6, 84, 1189616
0.03, 0.33, 12.19, 3.97, 6, 84, 1201448
0.03, -0.00, 12.22, -0.00, 6, 84, 1213280
0.03, -0.00, 12.16, -0.00, 7, 84, 1225092
0.03, 0.33, 12.22, 3.98, 7, 84, 1236924
0.03, 0.33, 12.19, 3.97, 7, 84, 1248748
0.03, 0.33, 12.16, 3.96, 7, 84, 1260580
0.03, 0.33, 12.19, 3.97, 7, 84, 1272396
0.03, 0.33, 12.19, 3.97, 7, 84, 1284228
0.03, 0.33, 12.22, 3.98, 7, 84, 1296052
0.03, 0.33, 12.16, 3.96, 7, 84, 1307880
0.03, 0.33, 12.16, 3.96, 7, 84, 1319700
0.03, 0.33, 12.16, 3.96, 7, 84, 1331528
0.03, 0.33, 12.19, 3.97, 7, 84, 1343348
