START
-0.01, -0.65, 25.00, -16.28, 1, 18, 512
-0.01, -0.33, 25.00, -8.14, 1, 158, 6840
-0.01, -0.33, 25.00, -8.14, 1, 84, 18672
-0.01, -0.33, 25.00, -8.14, 1, 84, 30488
-0.01, -0.33, 25.00, -8.14, 1, 84, 42316
-0.01, -0.33, 25.00, -8.14, 1, 84, 54144
-0.01, -0.33, 25.00, -8.14, 1, 84, 65968
-0.01, -0.98, 25.00, -24.42, 1, 84, 77800
-0.01, -0.33, 25.00, -8.14, 1, 84, 89620
-0.01, -0.33, 25.00, -8.14, 1, 84, 101452
-0.01, -0.33, 25.00, -8.14, 1, 84, 113272
-0.01, -0.65, 25.00, -16.28, 1, 84, 125104
-0.01, -1.63, 25.19, -41.00, 1, 84, 136940
-0.01, -0.65, 25.00, -16.28, 1, 85, 148756
-0.01, -0.65, 25.03, -16.30, 1, 84, 160580
-0.01, -0.65, 25.00, -16.28, 1, 84, 172404
-0.01, -0.33, 25.00, -8.14, 1, 84, 184232
-0.01, -0.65, 25.00, -16.28, 1, 84, 196060
-0.01, -0.65, 25.00, -16.28, 1, 84, 207888
-0.01, -0.33, 25.00, -8.14, 2, 84, 219704
-0.01, -0.33, 25.00, -8.14, 2, 84, 231544
-0.01, -0.65, 25.00, -16.28, 2, 84, 243360
-0.01, -0.65, 25.00, -16.28, 2, 84, 255192
-0.01, -0.65, 25.00, -16.28, 2, 84, 267012
-0.01, -0.65, 25.00, -16.28, 2, 84, 278844
-0.01, -0.65, 25.00, -16.28, 2, 84, 290664
-0.01, -0.65, 25.00, -16.28, 2, 84, 302492
-0.01, -0.65, 25.00, -16.28, 2, 84, 314320
-0.01, -0.65, 25.00, -16.28, 2, 84, 326144
-0.01, -0.65, 25.00, -16.28, 2, 84, 337992
-0.01, -0.65, 25.00, -16.28, 2, 85, 349796
-0.01, -0.65, 25.00, -16.28, 2, 84, 361628
-0.01, -0.65, 25.00, -16.28, 2, 84, 373444
-0.01, -0.33, 25.00, -8.14, 2, 84, 385276
-0.01, -1.95, 25.19, -49.20, 2, 84, 397116
-0.01, -0.65, 25.00, -16.28, 2, 84, 408924
-0.01, -0.65, 25.00, -16.28, 3, 84, 420748
-0.01, -0.65, 25.00, -16.28, 3, 84, 432576
-0.01, -0.65, 25.00, -16.28, 3, 84, 444408
-0.01, -0.65, 25.06, -16.31, 3, 84, 456228
-0.01, -0.65, 25.00, -16.28, 3, 84, 468064
-0.01, -0.65, 25.00, -16.28, 3, 84, 479880
-0.01, -0.65, 25.03, -16.30, 3, 84, 491712
-0.01, -0.65, 25.00, -16.28, 3, 84, 503536
-0.01, -0.65, 25.00, -16.28, 3, 84, 515364
-0.01, -0.65, 25.03, -16.30, 3, 84, 527188
-0.01, -0.65, 25.00, -16.28, 3, 84, 539012
-0.01, -0.65, 25.00, -16.28, 3, 84, 550852
-0.01, -0.65, 25.00, -16.28, 3, 84, 562672
-0.01, -0.65, 25.00, -16.28, 3, 84, 574504
-0.01, -0.65, 25.00, -16.28, 3, 84, 586324
-0.01, -0.65, 25.00, -16.28, 3, 84, 598176
-0.01, -0.65, 25.00, -16.28, 3, 84, 609984
-0.01, -0.33, 25.00, -8.14, 4, 84, 621816
-0.01, -0.65, 25.00, -16.28, 4, 84, 633636
-0.01, -0.65, 25.00, -16.28, 4, 84, 645464
-0.01, -1.95, 25.14, -49.10, 4, 84, 657312
-0.01, -0.65, 25.00, -16.28, 4, 84, 669124
-0.01, -0.65, 25.00, -16.28, 4, 84, 680956
-0.01, -0.65, 25.00, -16.28, 4, 84, 692776
-0.01, -0.33, 25.00, -8.14, 4, 84, 704612
-0.01, -0.98, 25.06, -24.47, 4, 84, 716436
-0.01, -0.65, 25.00, -16.28, 4, 84, 728272
