0.000, 22460252, -0.00, 22463676, 12.11, 22466892, -0.00, 0, 22459864, 104, 0.000, 0
0.002, 22469788, -0.00, 22473172, 12.11, 22476388, -0.00, 0, 22459864, 105, 0.000, 0
0.002, 22469788, -0.00, 22482188, 12.11, 22485404, -0.00, 0, 22479872, 111, 0.000, 0
0.001, 22488300, -0.00, 22491676, 12.11, 22494900, -0.00, 0, 22479872, 105, 0.000, 0
0.001, 2114032, -0.00, 2117268, 12.25, 2120476, -0.00, 0, 2113456, 0, 0.000, 0
0.001, 2114032, -0.33, 2125916, 12.25, 2129132, -3.99, 0, 2113456, 115, 0.000, 0
0.001, 2131876, -0.33, 2135244, 12.25, 2138460, -3.99, 0, 2133460, 107, 0.000, 0
-0.001, 2141224, -0.33, 2144620, 12.25, 2147836, -3.99, 0, 2133460, 107, 0.000, 0
-0.000, 2150652, -0.00, 2154028, 12.25, 2157268, -0.00, 0, 2153468, 106, 0.000, 0
-0.000, 2159984, -0.00, 2163372, 12.25, 2166588, -0.00, 0, 2153468, 107, 0.000, 0
-0.000, 2159984, -0.00, 2172220, 12.25, 2175452, -0.00, 0, 2173472, 113, 0.000, 0
0.000, 2178168, -0.00, 2181548, 12.25, 2184764, -0.00, 0, 2173472, 107, 0.000, 0
0.001, 2187408, -0.00, 2190796, 12.25, 2194020, -0.00, 0, 2193480, 108, 0.000, 0
0.001, 2196704, -0.00, 2200092, 12.25, 2203316, -0.00, 0, 2193480, 108, 0.000, 0
-0.000, 2205976, -0.00, 2209348, 12.25, 2212564, -0.00, 0, 2193480, 108, 0.000, 0
-0.000, 2205976, -0.00, 2218212, 12.25, 2221436, -0.00, 0, 2213484, 113, 0.000, 0
-0.001, 2224148, -0.00, 2227540, 12.25, 2230748, -0.00, 0, 2213484, 107, 0.000, 0
-0.000, 2233460, -0.00, 2236836, 12.25, 2240052, -0.00, 0, 2233492, 107, 0.000, 0
-0.000, 2242764, -0.00, 2246156, 12.25, 2249372, -0.00, 0, 2233492, 107, 0.000, 0
-0.000, 2242764, -0.00, 2255068, 12.25, 2258292, -0.00, 0, 2253496, 112, 0.000, 0
0.000, 2260988, -0.00, 2264396, 12.25, 2267612, -0.00, 0, 2253496, 107, 0.000, 0
0.001, 2270260, -0.00, 2273676, 12.25, 2276892, -0.00, 0, 2273504, 108, 0.000, 0
0.001, 2279544, -0.00, 2282932, 12.25, 2286140, -0.00, 0, 2273504, 108, 0.000, 0
0.001, 2279544, -0.00, 2291732, 12.25, 2294964, -0.00, 0, 2293508, 113, 0.000, 0
0.000, 2297608, -0.00, 2300996, 12.25, 2304220, -0.00, 0, 2293508, 108, 0.000, 0
0.000, 2306864, -0.00, 2310236, 12.25, 2313452, -0.00, 0, 2313516, 108, 0.000, 0
-0.000, 2316148, -0.00, 2319548, 12.25, 2322764, -0.00, 0, 2313516, 108, 0.000, 0
-0.001, 2325460, -0.00, 2328844, 12.25, 2332060, -0.00, 0, 2313516, 107, 0.000, 0
-0.001, 2325460, -0.00, 2337708, 12.25, 2340924, -0.00, 0, 2333520, 113, 0.000, 0
0.000, 2343620, -0.00, 2347004, 12.25, 2350220, -0.00, 0, 2333520, 108, 0.000, 0
0.000, 2352872, -0.00, 2356308, 12.25, 2359524, -0.00, 0, 2353528, 107, 0.000, 0
0.000, 2362172, -0.00, 2365564, 12.25, 2368780, -0.00, 0, 2353528, 108, 0.000, 0
0.000, 2362172, -0.00, 2374388, 12.25, 2377596, -0.00, 0, 2373532, 113, 0.000, 0
0.000, 2380260, -0.00, 2383660, 12.25, 2386876, -0.00, 0, 2373532, 108, 0.000, 0
0.000, 2389532, -0.00, 2392924, 12.25, 2396156, -0.00, 0, 2393540, 108, 0.000, 0
-0.000, 2398808, -0.00, 2402180, 12.25, 2405404, -0.00, 0, 2393540, 108, 0.000, 0
0.000, 2408100, -0.00, 2411492, 12.25, 2414732, -0.00, 0, 2413544, 107, 0.000, 0
0.000, 2408100, -0.00, 2420284, 12.25, 2423500, -0.00, 0, 2413544, 114, 0.000, 0
0.001, 2426156, -0.00, 2429540, 12.25, 2432756, -0.00, 0, 2413544, 108, 0.000, 0
0.000, 2435440, -0.00, 2438836, 12.25, 2442052, -0.00, 0, 2433552, 107, 0.000, 0
0.001, 2444708, -0.00, 2448092, 12.25, 2451308, -0.00, 0, 2433552, 108, 0.000, 0
0.001, 2444708, -0.00, 2456932, 12.25, 2460148, -0.00, 0, 2453556, 113, 0.000, 0
0.001, 2462796, -0.00, 2466180, 12.25, 2469404, -0.00, 0, 2453556, 108, 0.000, 0
-0.000, 2472064, -0.00, 2475500, 12.25, 2478716, -0.00, 0, 2473568, 107, 0.000, 0
-0.001, 2481428, -0.00, 2484796, 12.25, 2488012, -0.00, 0, 2473568, 108, 0.000, 0
-0.000, 2490732, -0.00, 2494140, 12.25, 2497380, -0.00, 0, 2493572, 107, 0.000, 0
-0.000, 2490732, -0.00, 2503036, 12.25, 2506260, -0.00, 0, 2493572, 113, 0.000, 0
0.000, 2508968, -0.00, 2512380, 12.25, 2515620, -0.00, 0, 2513580, 107, 0.000, 0
0.000, 2518280, -0.00, 2521652, 12.25, 2524868, -0.00, 0, 2513580, 108, 0.000, 0
0.001, 2527528, -0.00, 2530908, 12.25, 2534124, -0.00, 0, 2533584, 108, 0.000, 0
0.001, 2527528, -0.00, 2539732, 12.25, 2542948, -0.00, 0, 2533584, 113, 0.000, 0
0.001, 2545592, -0.00, 2548964, 12.25, 2552188, -0.00, 0, 2533584, 108, 0.000, 0
